paper,subject,trial_number,trial_looking_time,age_in_days
stojnic_2023,stojnic_2023.2.2_efficientagent.P09,4,14.12531216,331.4
stojnic_2023,stojnic_2023.2.2_efficientagent.P09,5,7.406129791,331.4
stojnic_2023,stojnic_2023.2.2_efficientagent.P09,6,8.465837769,331.4
stojnic_2023,stojnic_2023.2.2_efficientagent.P09,7,11.24,331.4
stojnic_2023,stojnic_2023.2.2_instrumentalaction.P09,1,17.34347079,332.4
stojnic_2023,stojnic_2023.2.2_instrumentalaction.P09,2,6.044654036,332.4
stojnic_2023,stojnic_2023.2.2_instrumentalaction.P09,3,1.768795115,332.4
stojnic_2023,stojnic_2023.2.2_instrumentalaction.P09,4,8.698473575,332.4
stojnic_2023,stojnic_2023.2.2_instrumentalaction.P09,5,8.617391082,332.4
stojnic_2023,stojnic_2023.2.2_instrumentalaction.P09,6,3.858731278,332.4
stojnic_2023,stojnic_2023.2.2_instrumentalaction.P09,7,4.96,332.4
stojnic_2023,stojnic_2023.2.2_inaccessiblegoal.P09,1,10.76295599,337.8
stojnic_2023,stojnic_2023.2.2_inaccessiblegoal.P09,2,12.01278662,337.8
stojnic_2023,stojnic_2023.2.2_inaccessiblegoal.P09,3,15.59778407,337.8
stojnic_2023,stojnic_2023.2.2_inaccessiblegoal.P09,4,5.062661053,337.8
stojnic_2023,stojnic_2023.2.2_inaccessiblegoal.P09,5,14.99248632,337.8
stojnic_2023,stojnic_2023.2.2_inaccessiblegoal.P09,6,13.19146013,337.8
stojnic_2023,stojnic_2023.2.2_inaccessiblegoal.P09,7,6.56,337.8
stojnic_2023,stojnic_2023.2.2_multiagent.P09,1,31.75383659,338.8
stojnic_2023,stojnic_2023.2.2_multiagent.P09,2,12.61927811,338.8
stojnic_2023,stojnic_2023.2.2_multiagent.P09,3,5.744553381,338.8
stojnic_2023,stojnic_2023.2.2_multiagent.P09,4,13.90817373,338.8
stojnic_2023,stojnic_2023.2.2_multiagent.P09,5,9.714214207,338.8
stojnic_2023,stojnic_2023.2.2_multiagent.P09,6,27.45703597,338.8
stojnic_2023,stojnic_2023.2.2_multiagent.P09,7,6.47,338.8
stojnic_2023,stojnic_2023.2.2_goaldirected.P09,1,21.05687167,339.8
stojnic_2023,stojnic_2023.2.2_goaldirected.P09,2,5.900933681,339.8
stojnic_2023,stojnic_2023.2.2_goaldirected.P09,3,9.113713544,339.8
stojnic_2023,stojnic_2023.2.2_goaldirected.P09,4,6.702079671,339.8
stojnic_2023,stojnic_2023.2.2_goaldirected.P09,5,4.555136364,339.8
stojnic_2023,stojnic_2023.2.2_goaldirected.P09,6,1.986636649,339.8
stojnic_2023,stojnic_2023.2.2_goaldirected.P09,7,12.04,339.8
stojnic_2023,stojnic_2023.2.2_inaccessiblegoal.P10,1,20.67131915,331.4
stojnic_2023,stojnic_2023.2.2_inaccessiblegoal.P10,2,12.95304895,331.4
stojnic_2023,stojnic_2023.2.2_inaccessiblegoal.P10,3,14.72070912,331.4
stojnic_2023,stojnic_2023.2.2_inaccessiblegoal.P10,4,2.205961742,331.4
stojnic_2023,stojnic_2023.2.2_inaccessiblegoal.P10,5,33.32763782,331.4
stojnic_2023,stojnic_2023.2.2_inaccessiblegoal.P10,6,4.458956622,331.4
stojnic_2023,stojnic_2023.2.2_inaccessiblegoal.P10,7,5.12,331.4
stojnic_2023,stojnic_2023.2.2_efficientagent.P10,1,7.541327144,335.8
stojnic_2023,stojnic_2023.2.2_efficientagent.P10,2,1.953377803,335.8
stojnic_2023,stojnic_2023.2.2_efficientagent.P10,3,3.193112611,335.8
stojnic_2023,stojnic_2023.2.2_efficientagent.P10,4,3.115481365,335.8
stojnic_2023,stojnic_2023.2.2_efficientagent.P10,5,3.271482966,335.8
stojnic_2023,stojnic_2023.2.2_efficientagent.P10,6,5.204815136,335.8
stojnic_2023,stojnic_2023.2.2_efficientagent.P10,7,1.55,335.8
stojnic_2023,stojnic_2023.2.2_inaccessiblegoal.P11,1,16.71453471,328.4
stojnic_2023,stojnic_2023.2.2_inaccessiblegoal.P11,2,35.85249895,328.4
stojnic_2023,stojnic_2023.2.2_inaccessiblegoal.P11,3,10.16919284,328.4
stojnic_2023,stojnic_2023.2.2_inaccessiblegoal.P11,4,8.479331941,328.4
stojnic_2023,stojnic_2023.2.2_inaccessiblegoal.P11,5,7.259276539,328.4
stojnic_2023,stojnic_2023.2.2_inaccessiblegoal.P11,6,15.22203408,328.4
stojnic_2023,stojnic_2023.2.2_inaccessiblegoal.P11,7,13.95,328.4
stojnic_2023,stojnic_2023.2.2_multiagent.P11,1,25.42449831,329.4
stojnic_2023,stojnic_2023.2.2_multiagent.P11,2,8.046188018,329.4
stojnic_2023,stojnic_2023.2.2_multiagent.P11,3,30.01975865,329.4
stojnic_2023,stojnic_2023.2.2_multiagent.P11,4,43.41250424,329.4
stojnic_2023,stojnic_2023.2.2_multiagent.P11,5,11.90230128,329.4
stojnic_2023,stojnic_2023.2.2_multiagent.P11,6,20.30617535,329.4
stojnic_2023,stojnic_2023.2.2_multiagent.P11,7,11.97,329.4
stojnic_2023,stojnic_2023.2.2_instrumentalaction.P11,1,26.37294735,330.4
stojnic_2023,stojnic_2023.2.2_instrumentalaction.P11,2,13.56297427,330.4
stojnic_2023,stojnic_2023.2.2_instrumentalaction.P11,3,14.61871809,330.4
stojnic_2023,stojnic_2023.2.2_instrumentalaction.P11,4,15.03100164,330.4
stojnic_2023,stojnic_2023.2.2_instrumentalaction.P11,5,39.14974239,330.4
stojnic_2023,stojnic_2023.2.2_instrumentalaction.P11,6,13.06685967,330.4
stojnic_2023,stojnic_2023.2.2_instrumentalaction.P11,7,11.23,330.4
stojnic_2023,stojnic_2023.2.2_inefficientagent.P11,1,4.138154984,331.4
stojnic_2023,stojnic_2023.2.2_inefficientagent.P11,2,10.98142694,331.4
stojnic_2023,stojnic_2023.2.2_inefficientagent.P11,3,9.693570434,331.4
stojnic_2023,stojnic_2023.2.2_inefficientagent.P11,4,2.96950623,331.4
stojnic_2023,stojnic_2023.2.2_inefficientagent.P11,5,3.770389992,331.4
stojnic_2023,stojnic_2023.2.2_inefficientagent.P11,6,3.535765659,331.4
stojnic_2023,stojnic_2023.2.2_inefficientagent.P11,7,5.67,331.4
stojnic_2023,stojnic_2023.2.2_goaldirected.P11,1,21.30102217,342.8
stojnic_2023,stojnic_2023.2.2_goaldirected.P11,2,5.714981808,342.8
stojnic_2023,stojnic_2023.2.2_goaldirected.P11,3,30.53447492,342.8
stojnic_2023,stojnic_2023.2.2_goaldirected.P11,4,21.06416974,342.8
stojnic_2023,stojnic_2023.2.2_goaldirected.P11,5,3.183248369,342.8
stojnic_2023,stojnic_2023.2.2_goaldirected.P11,6,8.94625818,342.8
stojnic_2023,stojnic_2023.2.2_goaldirected.P11,7,7.8,342.8
stojnic_2023,stojnic_2023.2.2_efficientagent.P11,1,9.164385578,344.8
stojnic_2023,stojnic_2023.2.2_efficientagent.P11,2,6.994248712,344.8
stojnic_2023,stojnic_2023.2.2_efficientagent.P11,3,6.463088029,344.8
stojnic_2023,stojnic_2023.2.2_efficientagent.P11,4,16.57117733,344.8
stojnic_2023,stojnic_2023.2.2_efficientagent.P11,5,13.03457804,344.8
stojnic_2023,stojnic_2023.2.2_efficientagent.P11,6,8.719951443,344.8
stojnic_2023,stojnic_2023.2.2_efficientagent.P11,7,15.67,344.8
stojnic_2023,stojnic_2023.2.2_instrumentalaction.P12,1,10.26989471,341.8
stojnic_2023,stojnic_2023.2.2_instrumentalaction.P12,2,39.42222467,341.8
stojnic_2023,stojnic_2023.2.2_instrumentalaction.P12,3,24.07230648,341.8
stojnic_2023,stojnic_2023.2.2_instrumentalaction.P12,4,10.53336144,341.8
stojnic_2023,stojnic_2023.2.2_instrumentalaction.P12,5,10.34403199,341.8
stojnic_2023,stojnic_2023.2.2_instrumentalaction.P12,6,6.581864059,341.8
stojnic_2023,stojnic_2023.2.2_instrumentalaction.P12,7,3.02,341.8
stojnic_2023,stojnic_2023.2.2_multiagent.P12,1,12.39754125,342.8
stojnic_2023,stojnic_2023.2.2_multiagent.P12,2,13.91422976,342.8
stojnic_2023,stojnic_2023.2.2_multiagent.P12,3,11.93283574,342.8
stojnic_2023,stojnic_2023.2.2_multiagent.P12,4,6.982599904,342.8
stojnic_2023,stojnic_2023.2.2_multiagent.P12,5,14.47185233,342.8
stojnic_2023,stojnic_2023.2.2_multiagent.P12,6,9.169274201,342.8
stojnic_2023,stojnic_2023.2.2_multiagent.P12,7,9.91,342.8
stojnic_2023,stojnic_2023.2.2_inaccessiblegoal.P12,1,11.03723796,343.8
stojnic_2023,stojnic_2023.2.2_inaccessiblegoal.P12,2,13.85859128,343.8
stojnic_2023,stojnic_2023.2.2_inaccessiblegoal.P12,3,10.6426095,343.8
stojnic_2023,stojnic_2023.2.2_inaccessiblegoal.P12,4,13.04642175,343.8
stojnic_2023,stojnic_2023.2.2_inaccessiblegoal.P12,5,10.74145147,343.8
stojnic_2023,stojnic_2023.2.2_inaccessiblegoal.P12,6,18.53425449,343.8
stojnic_2023,stojnic_2023.2.2_inaccessiblegoal.P12,7,4.05,343.8
stojnic_2023,stojnic_2023.2.2_goaldirected.P12,1,16.19492784,344.8
stojnic_2023,stojnic_2023.2.2_goaldirected.P12,2,34.08952914,344.8
stojnic_2023,stojnic_2023.2.2_goaldirected.P12,3,4.017576422,344.8
stojnic_2023,stojnic_2023.2.2_goaldirected.P12,4,11.76283508,344.8
stojnic_2023,stojnic_2023.2.2_goaldirected.P12,5,18.19631955,344.8
stojnic_2023,stojnic_2023.2.2_goaldirected.P12,6,3.530568803,344.8
stojnic_2023,stojnic_2023.2.2_goaldirected.P12,7,1.67,344.8
stojnic_2023,stojnic_2023.2.2_inefficientagent.P12,1,3.096510691,345.8
stojnic_2023,stojnic_2023.2.2_inefficientagent.P12,2,12.1955867,345.8
stojnic_2023,stojnic_2023.2.2_inefficientagent.P12,3,5.992202257,345.8
stojnic_2023,stojnic_2023.2.2_inefficientagent.P12,4,13.16478101,345.8
stojnic_2023,stojnic_2023.2.2_inefficientagent.P12,5,8.690798949,345.8
stojnic_2023,stojnic_2023.2.2_inefficientagent.P12,6,1.645949901,345.8
stojnic_2023,stojnic_2023.2.2_inefficientagent.P12,7,8.47,345.8
stojnic_2023,stojnic_2023.2.2_efficientagent.P12,1,23.2829522,346.8
stojnic_2023,stojnic_2023.2.2_efficientagent.P12,2,36.10852557,346.8
stojnic_2023,stojnic_2023.2.2_efficientagent.P12,3,12.78494573,346.8
stojnic_2023,stojnic_2023.2.2_efficientagent.P12,4,21.52357425,346.8
stojnic_2023,stojnic_2023.2.2_efficientagent.P12,5,13.56210348,346.8
stojnic_2023,stojnic_2023.2.2_efficientagent.P12,6,9.014113274,346.8
stojnic_2023,stojnic_2023.2.2_efficientagent.P12,7,13.26,346.8
stojnic_2023,stojnic_2023.2.2_efficientagent.P13,1,15.06672988,322.4
stojnic_2023,stojnic_2023.2.2_efficientagent.P13,2,11.13218321,322.4
stojnic_2023,stojnic_2023.2.2_efficientagent.P13,3,13.97070158,322.4
stojnic_2023,stojnic_2023.2.2_efficientagent.P13,4,27.6415298,322.4
stojnic_2023,stojnic_2023.2.2_efficientagent.P13,5,14.3489198,322.4
stojnic_2023,stojnic_2023.2.2_efficientagent.P13,6,12.97835221,322.4
stojnic_2023,stojnic_2023.2.2_efficientagent.P13,7,16.94,322.4
stojnic_2023,stojnic_2023.2.2_instrumentalaction.P13,1,54.14239007,329.4
stojnic_2023,stojnic_2023.2.2_instrumentalaction.P13,2,55.53181614,329.4
stojnic_2023,stojnic_2023.2.2_instrumentalaction.P13,3,10.70624813,329.4
stojnic_2023,stojnic_2023.2.2_instrumentalaction.P13,4,15.64930983,329.4
stojnic_2023,stojnic_2023.2.2_instrumentalaction.P13,5,22.21372589,329.4
stojnic_2023,stojnic_2023.2.2_instrumentalaction.P13,6,11.64464058,329.4
stojnic_2023,stojnic_2023.2.2_instrumentalaction.P13,7,6.98,329.4
stojnic_2023,stojnic_2023.2.2_inefficientagent.P13,1,17.95871246,336.8
stojnic_2023,stojnic_2023.2.2_inefficientagent.P13,2,6.312342092,336.8
stojnic_2023,stojnic_2023.2.2_inefficientagent.P13,3,10.96478575,336.8
stojnic_2023,stojnic_2023.2.2_inefficientagent.P13,4,3.877175883,336.8
stojnic_2023,stojnic_2023.2.2_inefficientagent.P13,5,9.115094967,336.8
stojnic_2023,stojnic_2023.2.2_inefficientagent.P13,6,12.63127855,336.8
stojnic_2023,stojnic_2023.2.2_inefficientagent.P13,7,30.22,336.8
stojnic_2023,stojnic_2023.2.2_inaccessiblegoal.P14,1,13.39670653,329.4
stojnic_2023,stojnic_2023.2.2_inaccessiblegoal.P14,2,20.50651414,329.4
stojnic_2023,stojnic_2023.2.2_inaccessiblegoal.P14,3,2.112899779,329.4
stojnic_2023,stojnic_2023.2.2_inaccessiblegoal.P14,4,10.71976218,329.4
stojnic_2023,stojnic_2023.2.2_inaccessiblegoal.P14,5,4.17643487,329.4
stojnic_2023,stojnic_2023.2.2_inaccessiblegoal.P14,6,5.12333741,329.4
stojnic_2023,stojnic_2023.2.2_inaccessiblegoal.P14,7,12.65,329.4
stojnic_2023,stojnic_2023.2.2_efficientagent.P14,1,11.50654709,332.4
stojnic_2023,stojnic_2023.2.2_efficientagent.P14,2,15.74505268,332.4
stojnic_2023,stojnic_2023.2.2_efficientagent.P14,3,10.24514731,332.4
stojnic_2023,stojnic_2023.2.2_efficientagent.P14,4,19.0511348,332.4
stojnic_2023,stojnic_2023.2.2_efficientagent.P14,5,7.894831327,332.4
stojnic_2023,stojnic_2023.2.2_efficientagent.P14,6,6.523760775,332.4
stojnic_2023,stojnic_2023.2.2_efficientagent.P14,7,9.43,332.4
stojnic_2023,stojnic_2023.2.2_inefficientagent.P14,1,4.460863505,334.8
stojnic_2023,stojnic_2023.2.2_inefficientagent.P14,2,3.018272991,334.8
stojnic_2023,stojnic_2023.2.2_inefficientagent.P14,3,7.594399475,334.8
stojnic_2023,stojnic_2023.2.2_inefficientagent.P14,4,10.9436959,334.8
stojnic_2023,stojnic_2023.2.2_inefficientagent.P14,5,14.14090465,334.8
stojnic_2023,stojnic_2023.2.2_inefficientagent.P14,6,8.782353452,334.8
stojnic_2023,stojnic_2023.2.2_inefficientagent.P14,7,8.7,334.8
stojnic_2023,stojnic_2023.2.2_goaldirected.P14,1,5.35225525,336.8
stojnic_2023,stojnic_2023.2.2_goaldirected.P14,2,17.36241888,336.8
stojnic_2023,stojnic_2023.2.2_goaldirected.P14,3,21.44126232,336.8
stojnic_2023,stojnic_2023.2.2_goaldirected.P14,4,7.179734592,336.8
stojnic_2023,stojnic_2023.2.2_goaldirected.P14,5,2.002062876,336.8
stojnic_2023,stojnic_2023.2.2_goaldirected.P14,6,2.87822179,336.8
stojnic_2023,stojnic_2023.2.2_goaldirected.P14,7,2.58,336.8
stojnic_2023,stojnic_2023.2.2_multiagent.P14,1,21.39643878,338.8
stojnic_2023,stojnic_2023.2.2_multiagent.P14,2,32.58299636,338.8
stojnic_2023,stojnic_2023.2.2_multiagent.P14,3,13.56322763,338.8
stojnic_2023,stojnic_2023.2.2_multiagent.P14,4,26.54897919,338.8
stojnic_2023,stojnic_2023.2.2_multiagent.P14,5,29.663379,338.8
stojnic_2023,stojnic_2023.2.2_multiagent.P14,6,8.485400697,338.8
stojnic_2023,stojnic_2023.2.2_multiagent.P14,7,3.83,338.8
stojnic_2023,stojnic_2023.2.2_instrumentalaction.P14,1,29.22094374,344.8
stojnic_2023,stojnic_2023.2.2_instrumentalaction.P14,2,7.013555085,344.8
stojnic_2023,stojnic_2023.2.2_instrumentalaction.P14,3,2.733980418,344.8
stojnic_2023,stojnic_2023.2.2_instrumentalaction.P14,4,9.932540056,344.8
stojnic_2023,stojnic_2023.2.2_instrumentalaction.P14,5,13.43336263,344.8
stojnic_2023,stojnic_2023.2.2_instrumentalaction.P14,6,6.106074055,344.8
stojnic_2023,stojnic_2023.2.2_instrumentalaction.P14,7,2.98,344.8
stojnic_2023,stojnic_2023.2.2_instrumentalaction.P15,1,7.964238821,320.4
stojnic_2023,stojnic_2023.2.2_instrumentalaction.P15,2,4.039817357,320.4
stojnic_2023,stojnic_2023.2.2_instrumentalaction.P15,3,1.636534032,320.4
stojnic_2023,stojnic_2023.2.2_instrumentalaction.P15,4,4.772748265,320.4
stojnic_2023,stojnic_2023.2.2_instrumentalaction.P15,5,13.50863665,320.4
stojnic_2023,stojnic_2023.2.2_instrumentalaction.P15,6,3.411213203,320.4
stojnic_2023,stojnic_2023.2.2_instrumentalaction.P15,7,3.53,320.4
stojnic_2023,stojnic_2023.2.2_inaccessiblegoal.P15,1,16.59727722,321.4
stojnic_2023,stojnic_2023.2.2_inaccessiblegoal.P15,2,4.906171285,321.4
stojnic_2023,stojnic_2023.2.2_inaccessiblegoal.P15,3,5.69029908,321.4
stojnic_2023,stojnic_2023.2.2_inaccessiblegoal.P15,4,3.515791189,321.4
stojnic_2023,stojnic_2023.2.2_inaccessiblegoal.P15,5,5.399234492,321.4
stojnic_2023,stojnic_2023.2.2_inaccessiblegoal.P15,6,1.54427599,321.4
stojnic_2023,stojnic_2023.2.2_inaccessiblegoal.P15,7,9.56,321.4
stojnic_2023,stojnic_2023.2.2_goaldirected.P15,1,6.684577674,323.4
stojnic_2023,stojnic_2023.2.2_goaldirected.P15,2,7.250105216,323.4
stojnic_2023,stojnic_2023.2.2_goaldirected.P15,3,5.046543755,323.4
stojnic_2023,stojnic_2023.2.2_goaldirected.P15,4,6.714952373,323.4
stojnic_2023,stojnic_2023.2.2_goaldirected.P15,5,3.668771167,323.4
stojnic_2023,stojnic_2023.2.2_goaldirected.P15,6,4.001766948,323.4
stojnic_2023,stojnic_2023.2.2_goaldirected.P15,7,7.65,323.4
stojnic_2023,stojnic_2023.2.2_inefficientagent.P15,1,4.606553666,329.4
stojnic_2023,stojnic_2023.2.2_inefficientagent.P15,2,3.381697777,329.4
stojnic_2023,stojnic_2023.2.2_inefficientagent.P15,3,3.569073986,329.4
stojnic_2023,stojnic_2023.2.2_inefficientagent.P15,4,6.470379257,329.4
stojnic_2023,stojnic_2023.2.2_inefficientagent.P15,5,3.53789121,329.4
stojnic_2023,stojnic_2023.2.2_inefficientagent.P15,6,1.725330338,329.4
stojnic_2023,stojnic_2023.2.2_inefficientagent.P15,7,4.8,329.4
stojnic_2023,stojnic_2023.2.2_efficientagent.P15,1,6.45613894,333.4
stojnic_2023,stojnic_2023.2.2_efficientagent.P15,2,2.371120963,333.4
stojnic_2023,stojnic_2023.2.2_efficientagent.P15,3,4.931052561,333.4
stojnic_2023,stojnic_2023.2.2_efficientagent.P15,4,18.23487393,333.4
stojnic_2023,stojnic_2023.2.2_efficientagent.P15,5,2.141185168,333.4
stojnic_2023,stojnic_2023.2.2_efficientagent.P15,6,6.623735968,333.4
stojnic_2023,stojnic_2023.2.2_efficientagent.P15,7,1.36,333.4
stojnic_2023,stojnic_2023.2.2_multiagent.P15,1,7.724912964,340.8
stojnic_2023,stojnic_2023.2.2_multiagent.P15,2,10.08680344,340.8
stojnic_2023,stojnic_2023.2.2_multiagent.P15,3,3.056639833,340.8
stojnic_2023,stojnic_2023.2.2_multiagent.P15,4,2.292019854,340.8
stojnic_2023,stojnic_2023.2.2_multiagent.P15,5,3.357175125,340.8
stojnic_2023,stojnic_2023.2.2_multiagent.P15,6,2.965392685,340.8
stojnic_2023,stojnic_2023.2.2_multiagent.P15,7,2.9,340.8
stojnic_2023,stojnic_2023.2.2_goaldirected.P16,1,32.06899755,324.4
stojnic_2023,stojnic_2023.2.2_goaldirected.P16,2,34.5885854,324.4
stojnic_2023,stojnic_2023.2.2_goaldirected.P16,3,15.01970249,324.4
stojnic_2023,stojnic_2023.2.2_goaldirected.P16,4,10.28479055,324.4
stojnic_2023,stojnic_2023.2.2_goaldirected.P16,5,20.17388175,324.4
stojnic_2023,stojnic_2023.2.2_goaldirected.P16,6,21.99873707,324.4
stojnic_2023,stojnic_2023.2.2_goaldirected.P16,7,10.12,324.4
stojnic_2023,stojnic_2023.2.2_efficientagent.P16,1,7.819570301,336.8
stojnic_2023,stojnic_2023.2.2_efficientagent.P16,2,17.18254023,336.8
stojnic_2023,stojnic_2023.2.2_efficientagent.P16,3,23.69452055,336.8
stojnic_2023,stojnic_2023.2.2_efficientagent.P16,4,13.63051278,336.8
stojnic_2023,stojnic_2023.2.2_efficientagent.P16,5,6.233879843,336.8
stojnic_2023,stojnic_2023.2.2_efficientagent.P16,6,8.029854717,336.8
stojnic_2023,stojnic_2023.2.2_efficientagent.P16,7,14.71,336.8
stojnic_2023,stojnic_2023.2.2_multiagent.P16,1,24.6508678,338.8
stojnic_2023,stojnic_2023.2.2_multiagent.P16,2,12.65371045,338.8
stojnic_2023,stojnic_2023.2.2_multiagent.P16,3,8.309191709,338.8
stojnic_2023,stojnic_2023.2.2_multiagent.P16,4,5.729515352,338.8
stojnic_2023,stojnic_2023.2.2_multiagent.P16,5,3.067507636,338.8
stojnic_2023,stojnic_2023.2.2_multiagent.P16,6,23.55661418,338.8
stojnic_2023,stojnic_2023.2.2_multiagent.P16,7,5.08,338.8
stojnic_2023,stojnic_2023.2.2_inaccessiblegoal.P16,1,19.41556625,344.8
stojnic_2023,stojnic_2023.2.2_inaccessiblegoal.P16,2,9.711755711,344.8
stojnic_2023,stojnic_2023.2.2_inaccessiblegoal.P16,3,9.476966576,344.8
stojnic_2023,stojnic_2023.2.2_inaccessiblegoal.P16,4,10.76787444,344.8
stojnic_2023,stojnic_2023.2.2_inaccessiblegoal.P16,5,6.060310721,344.8
stojnic_2023,stojnic_2023.2.2_inaccessiblegoal.P16,6,22.72335406,344.8
stojnic_2023,stojnic_2023.2.2_inaccessiblegoal.P16,7,4.3,344.8
stojnic_2023,stojnic_2023.2.2_inefficientagent.P16,1,12.76865934,346.8
stojnic_2023,stojnic_2023.2.2_inefficientagent.P16,2,28.15754576,346.8
stojnic_2023,stojnic_2023.2.2_inefficientagent.P16,3,2.91784572,346.8
stojnic_2023,stojnic_2023.2.2_inefficientagent.P16,4,23.45265206,346.8
stojnic_2023,stojnic_2023.2.2_inefficientagent.P16,5,45.79500197,346.8
stojnic_2023,stojnic_2023.2.2_inefficientagent.P16,6,9.392013131,346.8
stojnic_2023,stojnic_2023.2.2_inefficientagent.P16,7,12.83,346.8
stojnic_2023,stojnic_2023.2.2_inaccessiblegoal.P17,1,16.57799478,332.4
stojnic_2023,stojnic_2023.2.2_inaccessiblegoal.P17,2,16.61698569,332.4
stojnic_2023,stojnic_2023.2.2_inaccessiblegoal.P17,3,15.13707514,332.4
stojnic_2023,stojnic_2023.2.2_inaccessiblegoal.P17,4,8.983987794,332.4
stojnic_2023,stojnic_2023.2.2_inaccessiblegoal.P17,5,35.2427885,332.4
stojnic_2023,stojnic_2023.2.2_inaccessiblegoal.P17,6,27.83944564,332.4
stojnic_2023,stojnic_2023.2.2_inaccessiblegoal.P17,7,13.98,332.4
stojnic_2023,stojnic_2023.2.2_inefficientagent.P17,1,13.45234621,333.4
stojnic_2023,stojnic_2023.2.2_inefficientagent.P17,2,17.25829852,333.4
stojnic_2023,stojnic_2023.2.2_inefficientagent.P17,3,8.683005912,333.4
stojnic_2023,stojnic_2023.2.2_inefficientagent.P17,4,11.36254133,333.4
stojnic_2023,stojnic_2023.2.2_inefficientagent.P17,5,11.82042174,333.4
stojnic_2023,stojnic_2023.2.2_inefficientagent.P17,6,10.67552195,333.4
stojnic_2023,stojnic_2023.2.2_inefficientagent.P17,7,11.78,333.4
stojnic_2023,stojnic_2023.2.2_goaldirected.P17,1,24.14335127,334.8
stojnic_2023,stojnic_2023.2.2_goaldirected.P17,2,22.60406526,334.8
stojnic_2023,stojnic_2023.2.2_goaldirected.P17,3,11.41560005,334.8
stojnic_2023,stojnic_2023.2.2_goaldirected.P17,4,27.11863028,334.8
stojnic_2023,stojnic_2023.2.2_goaldirected.P17,5,10.8495221,334.8
stojnic_2023,stojnic_2023.2.2_goaldirected.P17,6,6.358520972,334.8
stojnic_2023,stojnic_2023.2.2_goaldirected.P17,7,20.26,334.8
stojnic_2023,stojnic_2023.2.2_instrumentalaction.P17,1,40.72129095,335.8
stojnic_2023,stojnic_2023.2.2_instrumentalaction.P17,2,40.42132975,335.8
stojnic_2023,stojnic_2023.2.2_instrumentalaction.P17,3,32.16535131,335.8
stojnic_2023,stojnic_2023.2.2_instrumentalaction.P17,4,24.40208532,335.8
stojnic_2023,stojnic_2023.2.2_instrumentalaction.P17,5,26.72059009,335.8
stojnic_2023,stojnic_2023.2.2_instrumentalaction.P17,6,26.45410764,335.8
stojnic_2023,stojnic_2023.2.2_instrumentalaction.P17,7,21.88,335.8
stojnic_2023,stojnic_2023.2.2_efficientagent.P17,1,21.64043047,336.8
stojnic_2023,stojnic_2023.2.2_efficientagent.P17,2,21.32919198,336.8
stojnic_2023,stojnic_2023.2.2_efficientagent.P17,3,24.89284504,336.8
stojnic_2023,stojnic_2023.2.2_efficientagent.P17,4,15.31112451,336.8
stojnic_2023,stojnic_2023.2.2_efficientagent.P17,5,21.65599862,336.8
stojnic_2023,stojnic_2023.2.2_efficientagent.P17,6,15.9950114,336.8
stojnic_2023,stojnic_2023.2.2_efficientagent.P17,7,19.56,336.8
stojnic_2023,stojnic_2023.2.2_multiagent.P17,1,15.70467194,339.8
stojnic_2023,stojnic_2023.2.2_multiagent.P17,2,7.848172188,339.8
stojnic_2023,stojnic_2023.2.2_multiagent.P17,3,8.087943866,339.8
stojnic_2023,stojnic_2023.2.2_multiagent.P17,4,8.342148726,339.8
stojnic_2023,stojnic_2023.2.2_multiagent.P17,5,8.614039209,339.8
stojnic_2023,stojnic_2023.2.2_multiagent.P17,6,7.608825076,339.8
stojnic_2023,stojnic_2023.2.2_multiagent.P17,7,8.03,339.8
stojnic_2023,stojnic_2023.2.2_instrumentalaction.P18,1,18.63275326,331.4
stojnic_2023,stojnic_2023.2.2_instrumentalaction.P18,2,26.76844826,331.4
stojnic_2023,stojnic_2023.2.2_instrumentalaction.P18,3,19.55517588,331.4
stojnic_2023,stojnic_2023.2.2_instrumentalaction.P18,4,18.16219818,331.4
stojnic_2023,stojnic_2023.2.2_instrumentalaction.P18,5,12.01288813,331.4
stojnic_2023,stojnic_2023.2.2_instrumentalaction.P18,6,4.23601644,331.4
stojnic_2023,stojnic_2023.2.2_instrumentalaction.P18,7,4.75,331.4
stojnic_2023,stojnic_2023.2.2_goaldirected.P18,1,35.31253206,332.4
stojnic_2023,stojnic_2023.2.2_goaldirected.P18,2,17.10496559,332.4
stojnic_2023,stojnic_2023.2.2_goaldirected.P18,3,12.3311123,332.4
stojnic_2023,stojnic_2023.2.2_goaldirected.P18,4,5.761829854,332.4
stojnic_2023,stojnic_2023.2.2_goaldirected.P18,5,5.495890212,332.4
stojnic_2023,stojnic_2023.2.2_goaldirected.P18,6,3.29629549,332.4
